ObjectID,PID,Civic.Number,Street,Full.Civic.Address,Closest.University,DestinationRank,Total_Length
14965,40178261,2685,AGRICOLA ST,2685 AGRICOLA ST, Carlton Campus,1,2239.953452
14966,40178329,1252,QUEEN ST,1252 QUEEN ST, Sexton Campus,1,192.8796135
14967,40178329,1254,QUEEN ST,1254 QUEEN ST, Sexton Campus,1,189.2103931
14968,40178329,1256,QUEEN ST,1256 QUEEN ST, Sexton Campus,1,189.7870576
14969,40178337,5528,CORNWALLIS ST,5528 CORNWALLIS ST, Carlton Campus,1,1504.483492
14970,40178428,1179,TOWER RD,1179 TOWER RD, SMU Center,1,516.0747383
14971,40178576,2510,BARRINGTON ST,2510 BARRINGTON ST, Sexton Campus,1,2117.97
14972,40178584,2401,AGRICOLA ST,2401 AGRICOLA ST, Carlton Campus,1,1664.799368
14973,40178634,651,FRANCKLYN ST,651 FRANCKLYN ST, SMU Center,1,793.0789127
14974,40178642,641,FRANCKLYN ST,641 FRANCKLYN ST, SMU Center,1,813.9384207
14975,40178659,633,FRANCKLYN ST,633 FRANCKLYN ST, SMU Center,1,833.97737
14976,40179160,955,MCLEAN ST,955 MCLEAN ST, SMU Center,1,503.14814
14977,40179160,957,MCLEAN ST,957 MCLEAN ST, SMU Center,1,495.8187244
14978,40179210,5448,NORTH ST,5448 NORTH ST, Carlton Campus,1,2364.130237
14979,40179228,5442,NORTH ST,5442 NORTH ST, Carlton Campus,1,2376.753812
14980,40179236,5430,NORTH ST,5430 NORTH ST, Carlton Campus,1,2410.145851
14981,40179244,5428,NORTH ST,5428 NORTH ST, Carlton Campus,1,2412.443514
14982,40179251,5426,NORTH ST,5426 NORTH ST, Carlton Campus,1,2418.282355
14983,40179269,5412,NORTH ST,5412 NORTH ST, Carlton Campus,1,2443.534022
14984,40179277,2592,BRUNSWICK ST,2592 BRUNSWICK ST, Carlton Campus,1,2466.283489
14985,40179285,2590,BRUNSWICK ST,2590 BRUNSWICK ST, Sexton Campus,1,2353.06643
14986,40179293,2586,BRUNSWICK ST,2586 BRUNSWICK ST, Sexton Campus,1,2343.240906
14987,40179301,2584,BRUNSWICK ST,2584 BRUNSWICK ST, Sexton Campus,1,2338.224166
14988,40179319,2578,BRUNSWICK ST,2578 BRUNSWICK ST, Sexton Campus,1,2328.651698
14989,40179327,2576,BRUNSWICK ST,2576 BRUNSWICK ST, Sexton Campus,1,2323.498473
14990,40179335,2572,BRUNSWICK ST,2572 BRUNSWICK ST, Sexton Campus,1,2313.962461
14991,40179343,2570,BRUNSWICK ST,2570 BRUNSWICK ST, Sexton Campus,1,2309.085363
14992,40179350,2562,BRUNSWICK ST,2562 BRUNSWICK ST, Sexton Campus,1,2295.996955
14993,40179368,2560,BRUNSWICK ST,2560 BRUNSWICK ST, Sexton Campus,1,2291.708755
14994,40179376,2554,BRUNSWICK ST,2554 BRUNSWICK ST, Sexton Campus,1,2279.457834
14995,40179384,2552,BRUNSWICK ST,2552 BRUNSWICK ST, Sexton Campus,1,2275.258374
14996,40179392,2546,BRUNSWICK ST,2546 BRUNSWICK ST, Sexton Campus,1,2265.037672
14997,40179400,2544,BRUNSWICK ST,2544 BRUNSWICK ST, Sexton Campus,1,2261.158239
14998,40179418,5454,NORTH ST,5454 NORTH ST, Carlton Campus,1,2352.884725
14999,40179418,5456,NORTH ST,5456 NORTH ST, Carlton Campus,1,2346.294074
15000,40179749,3585,CONNAUGHT AVE,3585 CONNAUGHT AVE, Studley Campus,1,3579.151052
15001,40179749,3587,CONNAUGHT AVE,3587 CONNAUGHT AVE, Studley Campus,1,3545.123813
15002,40179970,962,BRUSSELS ST,962 BRUSSELS ST, SMU Center,1,568.2164373
15003,40179988,952,BRUSSELS ST,952 BRUSSELS ST, SMU Center,1,586.6648771
15004,40180374,1038,ROBIE ST,1038 ROBIE ST, SMU Center,1,103.2329654
15005,40180531,5047,SALTER ST,5047 SALTER ST, Sexton Campus,1,520.4969649
15006,40180531,5051,SALTER ST,5051 SALTER ST, Sexton Campus,1,520.4969649
15007,40181034,1135,CARTARET ST,1135 CARTARET ST, Studley Campus,1,266.5895385
15008,40181448,5050,SALTER ST,5050 SALTER ST, Sexton Campus,1,520.4969649
15009,40181844,961,SOUTH BLAND ST,961 SOUTH BLAND ST, SMU Center,1,652.6129495
15010,40182461,1455,SUMMER ST,1455 SUMMER ST, Carlton Campus,1,43.25962503
15011,40182859,5594,NORTH RIDGE RD,5594 NORTH RIDGE RD, Carlton Campus,1,4526.899433
15012,40189987,806,MCLEAN ST,806 MCLEAN ST, SMU Center,1,763.0226525
15013,40193344,6048,OAKLAND RD,6048 OAKLAND RD, SMU Center,1,372.5323034
15014,40197014,1172,TOWER RD,1172 TOWER RD, SMU Center,1,498.9838079
15015,40197022,2519,OXFORD ST,2519 OXFORD ST, Studley Campus,1,1257.453573
15016,40197808,812,MCLEAN ST,812 MCLEAN ST, SMU Center,1,744.769962
15017,40198152,808,MCLEAN ST,808 MCLEAN ST, SMU Center,1,756.901587
15018,40198541,810,MCLEAN ST,810 MCLEAN ST, SMU Center,1,751.058457
15019,40230286,5274,HARVEY ST,5274 HARVEY ST, Sexton Campus,1,159.5206251
15020,40240285,5672,STANLEY ST,5672 STANLEY ST, Carlton Campus,1,3316.395772
15021,40250136,800,MCLEAN ST,800 MCLEAN ST, SMU Center,1,781.14396
15022,40252249,6454,COBURG RD,6454 COBURG RD, Studley Campus,1,268.3301112
15023,40252256,1460,OXFORD ST,1460 OXFORD ST, Studley Campus,1,86.24377021
15024,40252884,2382,MORAN ST,2382 MORAN ST, Carlton Campus,1,1679.385875
15025,40252884,2384,MORAN ST,2384 MORAN ST, Carlton Campus,1,1679.385875
15026,40255424,5686,ALMON ST,5686 ALMON ST, Carlton Campus,1,2509.040165
15027,40255424,5688,ALMON ST,5688 ALMON ST, Carlton Campus,1,2506.99402
15028,40256299,2888,OXFORD ST,2888 OXFORD ST, Studley Campus,1,2039.058419
15029,40256299,2890,OXFORD ST,2890 OXFORD ST, Studley Campus,1,2076.25085
15030,40256299,2892,OXFORD ST,2892 OXFORD ST, Studley Campus,1,2075.798496
15031,40256299,6412,LONDON ST,6412 LONDON ST, Studley Campus,1,2080.552688
15032,40256299,6414,LONDON ST,6414 LONDON ST, Studley Campus,1,2088.354866
15033,40256299,6416,LONDON ST,6416 LONDON ST, Studley Campus,1,2092.586181
15034,40256299,6418,LONDON ST,6418 LONDON ST, Studley Campus,1,2097.38757
15035,40256299,6420,LONDON ST,6420 LONDON ST, Studley Campus,1,2100.256582
15036,40256349,5085,COXSWAINS LANE,5085 COXSWAINS LANE, Sexton Campus,1,2547.470037
15037,40256463,5151,TERMINAL RD,5151 TERMINAL RD, Sexton Campus,1,313.714248
15038,40256489,5926,ROGERS DR,5926 ROGERS DR, SMU Center,1,449.6761977
15039,40256661,2559,GOTTINGEN ST,2559 GOTTINGEN ST, Carlton Campus,1,2306.705758
15040,40257735,1819,GRANVILLE ST,1819 GRANVILLE ST, Sexton Campus,1,764.8982204
15041,40257743,5170,DUKE ST,5170 DUKE ST, Sexton Campus,1,812.6393713
15042,40257917,5825,GORSEBROOK AVE,5825 GORSEBROOK AVE, SMU Center,1,209.5065423
15043,40257917,5845,GORSEBROOK AVE,5845 GORSEBROOK AVE, SMU Center,1,215.1226916
15044,40258576,2421,AGRICOLA ST,2421 AGRICOLA ST, Carlton Campus,1,1711.430942
15045,40259699,5729,MCCULLY ST,5729 MCCULLY ST, Carlton Campus,1,2057.336515
15046,40260291,6273,NORTH ST,6273 NORTH ST, Studley Campus,1,1803.349575
15047,40260648,6130,CHEBUCTO RD,6130 CHEBUCTO RD, Studley Campus,1,1725.33996
15048,40260747,5430,DUFFUS ST,5430 DUFFUS ST, Carlton Campus,1,4003.208868
15049,40260846,3530,CONNOLLY ST,3530 CONNOLLY ST, Studley Campus,1,3387.651804
15050,40261281,5215,ARTZ ST,5215 ARTZ ST, Sexton Campus,1,2130.471776
15051,40261299,5219,ARTZ ST,5219 ARTZ ST, Sexton Campus,1,2137.060467
15052,40261307,5221,ARTZ ST,5221 ARTZ ST, Sexton Campus,1,2143.409834
15053,40261315,2507,BRUNSWICK ST,2507 BRUNSWICK ST, Sexton Campus,1,2196.295572
15054,40261323,2519,BRUNSWICK ST,2519 BRUNSWICK ST, Sexton Campus,1,2224.088719
15055,40261323,2521,BRUNSWICK ST,2521 BRUNSWICK ST, Sexton Campus,1,2227.057495
15056,40261323,2523,BRUNSWICK ST,2523 BRUNSWICK ST, Sexton Campus,1,2230.02691
15057,40261349,2569,BRUNSWICK ST,2569 BRUNSWICK ST, Sexton Campus,1,2322.521684
15058,40261349,2571,BRUNSWICK ST,2571 BRUNSWICK ST, Sexton Campus,1,2321.993665
15059,40261349,2573,BRUNSWICK ST,2573 BRUNSWICK ST, Sexton Campus,1,2319.340856
15060,40261349,2575,BRUNSWICK ST,2575 BRUNSWICK ST, Sexton Campus,1,2323.144046
15061,40261356,2579,BRUNSWICK ST,2579 BRUNSWICK ST, Sexton Campus,1,2330.525701
15062,40261802,6029,SOUTH ST,6029 SOUTH ST, Studley Campus,1,200.2727415
15063,40261810,2581,MAYNARD ST,2581 MAYNARD ST, Carlton Campus,1,2130.715386
15064,40262065,1598,LARCH ST,1598 LARCH ST, Studley Campus,1,263.842718
15065,40262065,1600,LARCH ST,1600 LARCH ST, Studley Campus,1,267.2642433
15066,40263642,2013,CREIGHTON ST,2013 CREIGHTON ST, Carlton Campus,1,1355.814718
15067,40264533,2485,BRUNSWICK ST,2485 BRUNSWICK ST, Sexton Campus,1,2159.643968
15068,40264533,2487,BRUNSWICK ST,2487 BRUNSWICK ST, Sexton Campus,1,2161.983518
15069,40264541,2495,BRUNSWICK ST,2495 BRUNSWICK ST, Sexton Campus,1,2171.905656
15070,40264541,2497,BRUNSWICK ST,2497 BRUNSWICK ST, Sexton Campus,1,2184.21631
15071,40264558,2515,BRUNSWICK ST,2515 BRUNSWICK ST, Sexton Campus,1,2213.021475
15072,40264582,2525,BRUNSWICK ST,2525 BRUNSWICK ST, Sexton Campus,1,2238.584273
15073,40264582,2527,BRUNSWICK ST,2527 BRUNSWICK ST, Sexton Campus,1,2239.860369
15074,40264582,2529,BRUNSWICK ST,2529 BRUNSWICK ST, Sexton Campus,1,2241.554598
15075,40264582,2531,BRUNSWICK ST,2531 BRUNSWICK ST, Sexton Campus,1,2243.642395
15076,40264582,2533,BRUNSWICK ST,2533 BRUNSWICK ST, Sexton Campus,1,2244.918768
15077,40264582,2535,BRUNSWICK ST,2535 BRUNSWICK ST, Sexton Campus,1,2246.681502
15078,40264590,2537,BRUNSWICK ST,2537 BRUNSWICK ST, Sexton Campus,1,2253.034787
15079,40264590,2539,BRUNSWICK ST,2539 BRUNSWICK ST, Sexton Campus,1,2254.866171
15080,40264590,2541,BRUNSWICK ST,2541 BRUNSWICK ST, Sexton Campus,1,2256.474676
15081,40264590,2543,BRUNSWICK ST,2543 BRUNSWICK ST, Sexton Campus,1,2258.532234
15082,40264590,2545,BRUNSWICK ST,2545 BRUNSWICK ST, Sexton Campus,1,2260.08194
15083,40264590,2547,BRUNSWICK ST,2547 BRUNSWICK ST, Sexton Campus,1,2262.12745
15084,40265217,1469,CARLTON ST,1469 CARLTON ST, Carlton Campus,1,47.14799272
15085,40265225,1477,CARLTON ST,1477 CARLTON ST, Carlton Campus,1,62.55229048
15086,40265563,2035,NORTH PARK ST,2035 NORTH PARK ST, Carlton Campus,1,1183.887839
15087,40265803,2556,KLINE ST,2556 KLINE ST, Studley Campus,1,1431.422686
15088,40265803,2558,KLINE ST,2558 KLINE ST, Studley Campus,1,1433.746455
15089,40265811,2552,KLINE ST,2552 KLINE ST, Studley Campus,1,1421.253985
15090,40265811,2554,KLINE ST,2554 KLINE ST, Studley Campus,1,1418.816086
15091,40266553,5594,MORRIS ST,5594 MORRIS ST, Sexton Campus,1,190.112597
15092,40266553,5596,MORRIS ST,5596 MORRIS ST, Sexton Campus,1,196.8975273
15093,40268385,6555,VIENNA ST,6555 VIENNA ST, Studley Campus,1,1971.46987
15094,40268484,2531,GOTTINGEN ST,2531 GOTTINGEN ST, Carlton Campus,1,2258.158762
15095,40268484,2533,GOTTINGEN ST,2533 GOTTINGEN ST, Carlton Campus,1,2258.438879
15096,40268484,2535,GOTTINGEN ST,2535 GOTTINGEN ST, Carlton Campus,1,2262.301909
15097,40268484,2537,GOTTINGEN ST,2537 GOTTINGEN ST, Carlton Campus,1,2266.950438
15098,40268484,2539,GOTTINGEN ST,2539 GOTTINGEN ST, Carlton Campus,1,2271.170432
15099,40268484,2541,GOTTINGEN ST,2541 GOTTINGEN ST, Carlton Campus,1,2275.078285
15100,40268534,2514,WOOD AVE,2514 WOOD AVE, Carlton Campus,1,2485.337966
15101,40268534,2516,WOOD AVE,2516 WOOD AVE, Carlton Campus,1,2488.562889
15102,40268534,2518,WOOD AVE,2518 WOOD AVE, Carlton Campus,1,2491.101817
15103,40268534,2520,WOOD AVE,2520 WOOD AVE, Carlton Campus,1,2489.600302
15104,40268534,2521,WOOD AVE,2521 WOOD AVE, Carlton Campus,1,2488.974603
15105,40268534,2522,WOOD AVE,2522 WOOD AVE, Carlton Campus,1,2491.101817
15106,40268534,2523,WOOD AVE,2523 WOOD AVE, Carlton Campus,1,2485.765091
15107,40268534,2524,WOOD AVE,2524 WOOD AVE, Carlton Campus,1,2491.101817
15108,40268534,2525,WOOD AVE,2525 WOOD AVE, Carlton Campus,1,2482.152308
15109,40268534,2526,WOOD AVE,2526 WOOD AVE, Carlton Campus,1,2489.976451
15110,40268534,2527,WOOD AVE,2527 WOOD AVE, Carlton Campus,1,2479.50415
15111,40268534,2528,WOOD AVE,2528 WOOD AVE, Carlton Campus,1,2491.101817
15112,40268534,2529,WOOD AVE,2529 WOOD AVE, Carlton Campus,1,2477.821629
15113,40268534,2530,WOOD AVE,2530 WOOD AVE, Carlton Campus,1,2491.101817
15114,40268534,2531,WOOD AVE,2531 WOOD AVE, Carlton Campus,1,2474.697
15115,40268534,2532,WOOD AVE,2532 WOOD AVE, Carlton Campus,1,2491.101817
15116,40268534,2533,WOOD AVE,2533 WOOD AVE, Carlton Campus,1,2472.151389
15117,40268534,2534,WOOD AVE,2534 WOOD AVE, Carlton Campus,1,2491.101817
15118,40268534,2535,WOOD AVE,2535 WOOD AVE, Carlton Campus,1,2472.151389
15119,40268534,2536,WOOD AVE,2536 WOOD AVE, Carlton Campus,1,2491.101817
15120,40268534,2537,WOOD AVE,2537 WOOD AVE, Carlton Campus,1,2471.696318
15121,40268534,2538,WOOD AVE,2538 WOOD AVE, Carlton Campus,1,2491.101817
15122,40268534,2539,WOOD AVE,2539 WOOD AVE, Carlton Campus,1,2469.958682
15123,40268534,2540,WOOD AVE,2540 WOOD AVE, Carlton Campus,1,2491.101817
15124,40268534,2541,WOOD AVE,2541 WOOD AVE, Carlton Campus,1,2467.35124
15125,40268534,2542,WOOD AVE,2542 WOOD AVE, Carlton Campus,1,2491.101817
15126,40268534,2543,WOOD AVE,2543 WOOD AVE, Carlton Campus,1,2465.722852
15127,40268534,2544,WOOD AVE,2544 WOOD AVE, Carlton Campus,1,2491.101817
15128,40268534,2546,WOOD AVE,2546 WOOD AVE, Carlton Campus,1,2491.101817
15129,40268534,2548,WOOD AVE,2548 WOOD AVE, Carlton Campus,1,2491.101817
15130,40268534,2549,WOOD AVE,2549 WOOD AVE, Carlton Campus,1,2456.811353
15131,40268534,2550,WOOD AVE,2550 WOOD AVE, Carlton Campus,1,2281.784772
15132,40268534,2552,WOOD AVE,2552 WOOD AVE, Carlton Campus,1,2280.320977
15133,40268534,2553,WOOD AVE,2553 WOOD AVE, Carlton Campus,1,2457.233957
15134,40268534,2555,WOOD AVE,2555 WOOD AVE, Carlton Campus,1,2457.586125
15135,40268534,2557,WOOD AVE,2557 WOOD AVE, Carlton Campus,1,2457.586125
15136,40268534,2558,WOOD AVE,2558 WOOD AVE, Carlton Campus,1,2289.363876
15137,40268534,2559,WOOD AVE,2559 WOOD AVE, Carlton Campus,1,2458.046467
15138,40268534,2560,WOOD AVE,2560 WOOD AVE, Carlton Campus,1,2289.363876
15139,40268534,2561,WOOD AVE,2561 WOOD AVE, Carlton Campus,1,2457.974044
15140,40268534,2562,WOOD AVE,2562 WOOD AVE, Carlton Campus,1,2292.098974
15141,40268534,2563,WOOD AVE,2563 WOOD AVE, Carlton Campus,1,2458.606363
15142,40268534,2564,WOOD AVE,2564 WOOD AVE, Carlton Campus,1,2297.236298
15143,40268534,2565,WOOD AVE,2565 WOOD AVE, Carlton Campus,1,2458.666132
15144,40268534,2566,WOOD AVE,2566 WOOD AVE, Carlton Campus,1,2305.596048
15145,40268534,2567,WOOD AVE,2567 WOOD AVE, Carlton Campus,1,2459.028926
15146,40268534,2568,WOOD AVE,2568 WOOD AVE, Carlton Campus,1,2328.461424
15147,40268534,2570,WOOD AVE,2570 WOOD AVE, Carlton Campus,1,2313.118049
15148,40268534,2577,WOOD AVE,2577 WOOD AVE, Carlton Campus,1,2430.616769
15149,40268534,2579,WOOD AVE,2579 WOOD AVE, Carlton Campus,1,2426.265205
15150,40268534,5418,NORTH ST,5418 NORTH ST, Carlton Campus,1,2428.564138
15151,40270696,1595,DRESDEN ROW,1595 DRESDEN ROW, Sexton Campus,1,721.0171681
15152,40270696,1596,QUEEN ST,1596 QUEEN ST, Sexton Campus,1,719.7476952
15153,40277022,5450,CORNWALLIS ST,5450 CORNWALLIS ST, Sexton Campus,1,1634.011867
15154,40277832,2682,BELLE AIRE TERR,2682 BELLE AIRE TERR, Carlton Campus,1,2293.444628
15155,40277832,2684,BELLE AIRE TERR,2684 BELLE AIRE TERR, Carlton Campus,1,2297.047788
15156,40277832,2686,BELLE AIRE TERR,2686 BELLE AIRE TERR, Carlton Campus,1,2300.933508
15157,40277832,2688,BELLE AIRE TERR,2688 BELLE AIRE TERR, Carlton Campus,1,2304.889929
15158,40277865,2700A,BELLE AIRE TERR,2700A BELLE AIRE TERR, Carlton Campus,1,2325.664702
15159,40277865,2700B,BELLE AIRE TERR,2700B BELLE AIRE TERR, Carlton Campus,1,2327.996533
15160,40277873,6031,MERKEL ST,6031 MERKEL ST, Carlton Campus,1,3328.635001
15161,40278756,5664,CHARLES ST,5664 CHARLES ST, Carlton Campus,1,1986.048105
15162,40279432,2675,CLIFTON ST,2675 CLIFTON ST, Carlton Campus,1,2127.327901
15163,40279788,5534,BILBY ST,5534 BILBY ST, Carlton Campus,1,2736.381405
15164,40279796,0,UNDER REVIEW UN,0 UNDER REVIEW UN, Carlton Campus,1,2713.796067
15165,40279796,2823,ISLEVILLE ST,2823 ISLEVILLE ST, Carlton Campus,1,2677.840347
15166,40279796,2825,ISLEVILLE ST,2825 ISLEVILLE ST, Carlton Campus,1,2681.310853
15167,40279796,2827,ISLEVILLE ST,2827 ISLEVILLE ST, Carlton Campus,1,2684.701131
15168,40279796,5558,BILBY ST,5558 BILBY ST, Carlton Campus,1,2723.177105
15169,40280042,956,BRUSSELS ST,956 BRUSSELS ST, SMU Center,1,580.0116807
15170,40280489,5607,POINT PLEASANT DR,5607 POINT PLEASANT DR, SMU Center,1,1122.304228
15171,40280497,1572,ARGYLE ST,1572 ARGYLE ST, Sexton Campus,1,375.2481446
15172,40280497,1574,ARGYLE ST,1574 ARGYLE ST, Sexton Campus,1,378.7614343
15173,40280505,1576,ARGYLE ST,1576 ARGYLE ST, Sexton Campus,1,384.5210028
15174,40280505,1578,ARGYLE ST,1578 ARGYLE ST, Sexton Campus,1,388.0255768
15175,40280505,1580,ARGYLE ST,1580 ARGYLE ST, Sexton Campus,1,393.292259
15176,40280513,1571,GRAFTON ST,1571 GRAFTON ST, Sexton Campus,1,440.2751957
15177,40280521,1579,GRAFTON ST,1579 GRAFTON ST, Sexton Campus,1,455.918244
15178,40280745,1474,BRENTON ST,1474 BRENTON ST, Sexton Campus,1,564.3214161
15179,40280752,2415,BRUNSWICK ST,2415 BRUNSWICK ST, Sexton Campus,1,2020.173876
15180,40280760,2421,BRUNSWICK ST,2421 BRUNSWICK ST, Sexton Campus,1,2019.081804
15181,40280778,2429,BRUNSWICK ST,2429 BRUNSWICK ST, Sexton Campus,1,2026.763892
15182,40280935,1255,WRIGHT AVE,1255 WRIGHT AVE, Sexton Campus,1,387.5095095
15183,40281271,2698,FULLER TERR,2698 FULLER TERR, Carlton Campus,1,2394.003225
15184,40281347,5502,ATLANTIC ST,5502 ATLANTIC ST, SMU Center,1,676.6701404
15185,40281388,3523,COMMISSION ST,3523 COMMISSION ST, Studley Campus,1,3747.517322
15186,40281396,2051,NORTH PARK ST,2051 NORTH PARK ST, Carlton Campus,1,1219.472781
15187,40281511,951,IVANHOE ST,951 IVANHOE ST, SMU Center,1,319.0624395
15188,40281529,1701,BARRINGTON ST,1701 BARRINGTON ST, Sexton Campus,1,530.6739089
15189,40281529,5189,PRINCE ST,5189 PRINCE ST, Sexton Campus,1,533.3629566
15190,40281610,1949,UPPER WATER ST,1949 UPPER WATER ST, Sexton Campus,1,1140.400434
15191,40281610,1959,UPPER WATER ST,1959 UPPER WATER ST, Sexton Campus,1,1185.222153
15192,40281677,2033,MAYNARD ST,2033 MAYNARD ST, Carlton Campus,1,1310.012422
15193,40281735,1279,WRIGHT AVE,1279 WRIGHT AVE, Sexton Campus,1,339.2860998
15194,40281750,1273,WRIGHT AVE,1273 WRIGHT AVE, Sexton Campus,1,346.4040214
15195,40281966,1740,ARGYLE ST,1740 ARGYLE ST, Sexton Campus,1,712.7074537
15196,40281982,2461,BRUNSWICK ST,2461 BRUNSWICK ST, Sexton Campus,1,2132.744257
15197,40281982,2463,BRUNSWICK ST,2463 BRUNSWICK ST, Sexton Campus,1,2128.632114
15198,40283269,5864,LIVINGSTONE ST,5864 LIVINGSTONE ST, Carlton Campus,1,3038.557836
15199,40283368,1855,WALNUT ST,1855 WALNUT ST, Studley Campus,1,634.1347646
15200,40283368,1859,WALNUT ST,1859 WALNUT ST, Studley Campus,1,636.5589398
15201,40283368,1861,WALNUT ST,1861 WALNUT ST, Studley Campus,1,638.815869
15202,40283483,1271,WRIGHT AVE,1271 WRIGHT AVE, Sexton Campus,1,346.4040214
15203,40283624,2737,NORTHWOOD TERR,2737 NORTHWOOD TERR, Carlton Campus,1,2563.211135
15204,40283723,1263,WRIGHT AVE,1263 WRIGHT AVE, Sexton Campus,1,370.9106584
15205,40284127,1245,WRIGHT AVE,1245 WRIGHT AVE, Sexton Campus,1,403.9457539
15206,40284325,1249,WRIGHT AVE,1249 WRIGHT AVE, Sexton Campus,1,398.6711872
15207,40284341,1265,WRIGHT AVE,1265 WRIGHT AVE, Sexton Campus,1,365.3609714
15208,40285561,5248,HARVEY ST,5248 HARVEY ST, Sexton Campus,1,213.3613843
15209,40285579,5263,SOUTH ST,5263 SOUTH ST, Sexton Campus,1,281.1478731
15210,40285868,2483,AGRICOLA ST,2483 AGRICOLA ST, Carlton Campus,1,1843.850838
15211,40285868,2485,AGRICOLA ST,2485 AGRICOLA ST, Carlton Campus,1,1847.370163
15212,40285868,2487,AGRICOLA ST,2487 AGRICOLA ST, Carlton Campus,1,1851.864133
15213,40285868,2489,AGRICOLA ST,2489 AGRICOLA ST, Carlton Campus,1,1855.115429
15214,40285959,1247,WRIGHT AVE,1247 WRIGHT AVE, Sexton Campus,1,403.9457539
15215,40285967,1253,WRIGHT AVE,1253 WRIGHT AVE, Sexton Campus,1,392.8783739
15216,40285975,1257,WRIGHT AVE,1257 WRIGHT AVE, Sexton Campus,1,382.3058971
15217,40285983,1259,WRIGHT AVE,1259 WRIGHT AVE, Sexton Campus,1,376.7578389
15218,40285991,1267,WRIGHT AVE,1267 WRIGHT AVE, Sexton Campus,1,359.2147255
15219,40286007,1269,WRIGHT AVE,1269 WRIGHT AVE, Sexton Campus,1,349.2116138
15220,40286023,1275,WRIGHT AVE,1275 WRIGHT AVE, Sexton Campus,1,346.4040214
15221,40286213,1484,CARLTON ST,1484 CARLTON ST, Carlton Campus,1,82.17825353
15222,40286221,6312A,DUNCAN ST,6312A DUNCAN ST, Studley Campus,1,1488.682492
15223,40286221,6312B,DUNCAN ST,6312B DUNCAN ST, Studley Campus,1,1483.984827
15224,40286254,1226,HOLLIS ST,1226 HOLLIS ST, Sexton Campus,1,256.0645939
15225,40286791,1400,SEYMOUR ST,1400 SEYMOUR ST, Studley Campus,1,45.60651212
15226,40286890,2219,BRUNSWICK ST,2219 BRUNSWICK ST, Sexton Campus,1,1605.905947
15227,40286908,2223,BRUNSWICK ST,2223 BRUNSWICK ST, Sexton Campus,1,1613.358249
15228,40286916,2229,BRUNSWICK ST,2229 BRUNSWICK ST, Sexton Campus,1,1622.989688
15229,40286924,2237,BRUNSWICK ST,2237 BRUNSWICK ST, Sexton Campus,1,1636.361613
15230,40286940,2271,BRUNSWICK ST,2271 BRUNSWICK ST, Sexton Campus,1,1713.995311
15231,40286957,1332,DRESDEN ROW,1332 DRESDEN ROW, Sexton Campus,1,337.5821551
15232,40287781,2435,BRUNSWICK ST,2435 BRUNSWICK ST, Sexton Campus,1,2044.924232
15233,40287831,1109,ROCKCLIFFE ST,1109 ROCKCLIFFE ST, Studley Campus,1,543.584861
15234,40289274,1358,HOLLIS ST,1358 HOLLIS ST, Sexton Campus,1,104.1636528
15235,40289274,1360,HOLLIS ST,1360 HOLLIS ST, Sexton Campus,1,104.9358677
15236,40291296,985,WINWICK RD,985 WINWICK RD, SMU Center,1,554.3950507
15237,40291304,981,WINWICK RD,981 WINWICK RD, SMU Center,1,547.9043352
15238,40291312,967,WINWICK RD,967 WINWICK RD, SMU Center,1,513.7759004
15239,40291353,930,WINWICK RD,930 WINWICK RD, SMU Center,1,455.9147632
15240,40291361,960,WINWICK RD,960 WINWICK RD, SMU Center,1,531.7254843
15241,40291379,995,WINWICK RD,995 WINWICK RD, SMU Center,1,568.5949
15242,40293268,1815,UPPER WATER ST,1815 UPPER WATER ST, Sexton Campus,1,897.6326271
15243,40293284,5077,GEORGE ST,5077 GEORGE ST, Sexton Campus,1,913.6144827
15244,40293839,3141,KEMPT RD,3141 KEMPT RD, Carlton Campus,1,2907.776193
15245,40293839,3154,ROBIE ST,3154 ROBIE ST, Carlton Campus,1,2863.566838
15246,40293839,3175,KEMPT RD,3175 KEMPT RD, Carlton Campus,1,2951.218641
15247,40298069,6036,QUINPOOL RD,6036 QUINPOOL RD, Studley Campus,1,1047.761409
15248,40308207,567,YOUNG AVE,567 YOUNG AVE, SMU Center,1,809.1016989
