ObjectID_1,PID,Civic.Number,Street,Full.Civ.Add,Closest.Uni,Dist.Uni,Destination,Dist.CBD
8071,111021,3494,MICMAC ST,3494 MICMAC ST,Studley Campus,3552.639393,City Hall,4406.240366
8072,111021,3495,MCALPINE AVE,3495 MCALPINE AVE,Studley Campus,3739.691654,City Hall,4526.810717
8073,111021,3496,MICMAC ST,3496 MICMAC ST,Studley Campus,3558.631529,City Hall,4412.232502
8074,111021,3497,MCALPINE AVE,3497 MCALPINE AVE,Studley Campus,3733.241485,City Hall,4520.360549
8075,111021,3499,MCALPINE AVE,3499 MCALPINE AVE,Studley Campus,3726.738631,City Hall,4513.857695
8076,111021,6662,CHISHOLM AVE,6662 CHISHOLM AVE,Studley Campus,3595.29069,City Hall,4382.409754
8077,111021,6664,CHISHOLM AVE,6664 CHISHOLM AVE,Studley Campus,3615.105444,City Hall,4402.224507
8078,111021,6666,CHISHOLM AVE,6666 CHISHOLM AVE,Studley Campus,3619.886332,City Hall,4407.005396
8079,111021,6670,CHISHOLM AVE,6670 CHISHOLM AVE,Studley Campus,3625.349328,City Hall,4412.468392
8080,111021,6674,CHISHOLM AVE,6674 CHISHOLM AVE,Studley Campus,3630.136373,City Hall,4417.255437
8081,111021,6678,CHISHOLM AVE,6678 CHISHOLM AVE,Studley Campus,3644.394689,City Hall,4431.513752
8082,111021,6682,CHISHOLM AVE,6682 CHISHOLM AVE,Studley Campus,3649.82947,City Hall,4436.948533
8083,111021,6686,CHISHOLM AVE,6686 CHISHOLM AVE,Studley Campus,3655.975692,City Hall,4443.094755
8084,111021,6690,CHISHOLM AVE,6690 CHISHOLM AVE,Studley Campus,3662.059669,City Hall,4449.178732
8085,111021,6694,CHISHOLM AVE,6694 CHISHOLM AVE,Studley Campus,3668.321269,City Hall,4455.440332
8086,111021,6698,CHISHOLM AVE,6698 CHISHOLM AVE,Studley Campus,3674.410235,City Hall,4461.529298
8087,111021,6702,CHISHOLM AVE,6702 CHISHOLM AVE,Studley Campus,3681.925026,City Hall,4469.044089
8088,111021,6720,CHISHOLM AVE,6720 CHISHOLM AVE,Studley Campus,3727.305471,City Hall,4514.424535
8089,111021,6724,CHISHOLM AVE,6724 CHISHOLM AVE,Studley Campus,3732.788049,City Hall,4519.907112
8090,111039,3459,MICMAC ST,3459 MICMAC ST,Studley Campus,3435.850879,City Hall,4289.451852
8091,111039,3461,MICMAC ST,3461 MICMAC ST,Studley Campus,3441.287998,City Hall,4294.888971
8092,111039,3463,MICMAC ST,3463 MICMAC ST,Studley Campus,3447.622406,City Hall,4301.223379
8093,111039,3465,MICMAC ST,3465 MICMAC ST,Studley Campus,3453.660504,City Hall,4307.261477
8094,111039,3467,MICMAC ST,3467 MICMAC ST,Studley Campus,3459.856225,City Hall,4313.457198
8095,111039,3469,MICMAC ST,3469 MICMAC ST,Studley Campus,3466.127686,City Hall,4319.728659
8096,111039,3471,MICMAC ST,3471 MICMAC ST,Studley Campus,3471.617177,City Hall,4325.21815
8097,111039,3473,MICMAC ST,3473 MICMAC ST,Studley Campus,3477.824928,City Hall,4331.425901
8098,111039,3475,MICMAC ST,3475 MICMAC ST,Studley Campus,3483.27818,City Hall,4336.879153
8099,111039,3477,MICMAC ST,3477 MICMAC ST,Studley Campus,3489.098878,City Hall,4342.699851
8100,111039,3479,MICMAC ST,3479 MICMAC ST,Studley Campus,3495.240935,City Hall,4348.841908
8101,111039,3481,MICMAC ST,3481 MICMAC ST,Studley Campus,3501.375474,City Hall,4354.976448
8102,111039,3483,MICMAC ST,3483 MICMAC ST,Studley Campus,3515.431129,City Hall,4369.032102
8103,111039,3485,MICMAC ST,3485 MICMAC ST,Studley Campus,3520.754689,City Hall,4374.355662
8104,111039,3487,MICMAC ST,3487 MICMAC ST,Studley Campus,3527.000279,City Hall,4380.601252
8105,111039,3489,MICMAC ST,3489 MICMAC ST,Studley Campus,3532.902698,City Hall,4386.503671
8106,111039,3491,MICMAC ST,3491 MICMAC ST,Studley Campus,3539.122365,City Hall,4392.723338
8107,111039,3493,MICMAC ST,3493 MICMAC ST,Studley Campus,3544.884392,City Hall,4398.485365
8108,111039,6640,CHISHOLM AVE,6640 CHISHOLM AVE,Studley Campus,3561.620467,City Hall,4347.674715
8109,111039,6644,CHISHOLM AVE,6644 CHISHOLM AVE,Studley Campus,3568.870598,City Hall,4354.924846
8110,111039,6648,CHISHOLM AVE,6648 CHISHOLM AVE,Studley Campus,3574.966073,City Hall,4361.020321
8111,111039,6652,CHISHOLM AVE,6652 CHISHOLM AVE,Studley Campus,3572.595392,City Hall,4405.105052
8112,111039,6656,CHISHOLM AVE,6656 CHISHOLM AVE,Studley Campus,3572.455241,City Hall,4405.245203
8113,111047,6641,CHISHOLM AVE,6641 CHISHOLM AVE,Studley Campus,3566.516883,City Hall,4352.571131
8114,111047,6645,CHISHOLM AVE,6645 CHISHOLM AVE,Studley Campus,3571.489624,City Hall,4357.543872
8115,111047,6649,CHISHOLM AVE,6649 CHISHOLM AVE,Studley Campus,3577.578197,City Hall,4363.632445
8116,111047,6655,CHISHOLM AVE,6655 CHISHOLM AVE,Studley Campus,3599.198101,City Hall,4386.317164
8117,111047,6659,CHISHOLM AVE,6659 CHISHOLM AVE,Studley Campus,3604.541838,City Hall,4391.660902
8118,111047,6663,CHISHOLM AVE,6663 CHISHOLM AVE,Studley Campus,3610.894523,City Hall,4398.013586
8119,111047,6667,CHISHOLM AVE,6667 CHISHOLM AVE,Studley Campus,3617.41915,City Hall,4404.538213
8120,111047,6671,CHISHOLM AVE,6671 CHISHOLM AVE,Studley Campus,3623.769816,City Hall,4410.888879
8121,111047,6675,CHISHOLM AVE,6675 CHISHOLM AVE,Studley Campus,3629.899642,City Hall,4417.018706
8122,111047,6709,CHISHOLM AVE,6709 CHISHOLM AVE,Studley Campus,3702.332249,City Hall,4489.451313
8123,111047,6711,CHISHOLM AVE,6711 CHISHOLM AVE,Studley Campus,3708.152218,City Hall,4495.271281
8124,111047,6713,CHISHOLM AVE,6713 CHISHOLM AVE,Studley Campus,3714.476732,City Hall,4501.595796
8125,111047,6715,CHISHOLM AVE,6715 CHISHOLM AVE,Studley Campus,3719.913391,City Hall,4507.032454
8126,111047,6717,CHISHOLM AVE,6717 CHISHOLM AVE,Studley Campus,3724.795,City Hall,4511.914063
8127,111054,3510,CONNAUGHT AVE,3510 CONNAUGHT AVE,Studley Campus,3535.52281,City Hall,4321.577058
8128,111062,3514,CONNAUGHT AVE,3514 CONNAUGHT AVE,Studley Campus,3541.022922,City Hall,4250.759712
8129,111070,3520,CONNAUGHT AVE,3520 CONNAUGHT AVE,Studley Campus,3554.797352,City Hall,4236.985282
8130,111088,3526,CONNAUGHT AVE,3526 CONNAUGHT AVE,Studley Campus,3567.663895,City Hall,4224.118739
8131,111096,3536,CONNAUGHT AVE,3536 CONNAUGHT AVE,Studley Campus,3589.254705,City Hall,4202.52793
8132,111104,3550,CONNAUGHT AVE,3550 CONNAUGHT AVE,Studley Campus,3612.380686,City Hall,4179.401948
8133,111112,3556,CONNAUGHT AVE,3556 CONNAUGHT AVE,Studley Campus,3631.014322,City Hall,4159.416396
8134,111120,3565,CONNAUGHT AVE,3565 CONNAUGHT AVE,Studley Campus,3609.734016,City Hall,4138.13609
8135,111138,3579,CONNAUGHT AVE,3579 CONNAUGHT AVE,Studley Campus,3588.51642,City Hall,4116.918494
8136,111138,3581,CONNAUGHT AVE,3581 CONNAUGHT AVE,Studley Campus,3586.597741,City Hall,4114.999815
8137,111138,3583,CONNAUGHT AVE,3583 CONNAUGHT AVE,Studley Campus,3584.670471,City Hall,4113.072545
8138,111146,3628,WINDSOR ST,3628 WINDSOR ST,Studley Campus,3454.560595,City Hall,3982.962669
8139,111153,3595,CONNAUGHT AVE,3595 CONNAUGHT AVE,Studley Campus,3545.123813,City Hall,4073.525887
8140,111153,3646,WINDSOR ST,3646 WINDSOR ST,Studley Campus,3519.025484,City Hall,4047.427558
8141,111161,3610,WINDSOR ST,3610 WINDSOR ST,Studley Campus,3406.673632,City Hall,3981.432181
8142,111179,3600,WINDSOR ST,3600 WINDSOR ST,Studley Campus,3466.253935,City Hall,3921.851878
8143,111187,3594,WINDSOR ST,3594 WINDSOR ST,Studley Campus,3481.950684,City Hall,3906.155129
8144,111187,3596,WINDSOR ST,3596 WINDSOR ST,Studley Campus,3483.374816,City Hall,3904.730998
8145,111195,3588,WINDSOR ST,3588 WINDSOR ST,Studley Campus,3499.284094,City Hall,3888.821719
8146,111195,3590,WINDSOR ST,3590 WINDSOR ST,Studley Campus,3496.930631,City Hall,3891.175183
8147,111195,3592,WINDSOR ST,3592 WINDSOR ST,Studley Campus,3493.551054,City Hall,3894.55476
8148,111203,3582,WINDSOR ST,3582 WINDSOR ST,Studley Campus,3510.194676,City Hall,3877.911138
8149,111211,3574,WINDSOR ST,3574 WINDSOR ST,Studley Campus,3526.607089,City Hall,3861.498725
8150,111211,3576,WINDSOR ST,3576 WINDSOR ST,Studley Campus,3524.430015,City Hall,3863.675799
8151,111229,3570,WINDSOR ST,3570 WINDSOR ST,Studley Campus,3539.969666,City Hall,3848.136148
8152,111229,3572,WINDSOR ST,3572 WINDSOR ST,Studley Campus,3540.455671,City Hall,3847.650143
8153,111237,3562,WINDSOR ST,3562 WINDSOR ST,Studley Campus,3556.609638,City Hall,3831.496176
8154,111245,3554,WINDSOR ST,3554 WINDSOR ST,Studley Campus,3570.652745,City Hall,3817.453069
8155,111245,3556,WINDSOR ST,3556 WINDSOR ST,Studley Campus,3568.319431,City Hall,3819.786383
8156,111245,3558,WINDSOR ST,3558 WINDSOR ST,Studley Campus,3568.361758,City Hall,3819.744055
8157,111252,3548,WINDSOR ST,3548 WINDSOR ST,Studley Campus,3567.097933,City Hall,3802.830001
8158,111252,3552,WINDSOR ST,3552 WINDSOR ST,Studley Campus,3572.551376,City Hall,3808.283444
8159,111260,3544,WINDSOR ST,3544 WINDSOR ST,Studley Campus,3558.088279,City Hall,3793.820347
8160,111260,3546,STANBURY ST,3546 STANBURY ST,Studley Campus,3556.367857,City Hall,3792.099925
8161,111278,3531,CLAREMONT ST,3531 CLAREMONT ST,Studley Campus,3504.923638,City Hall,3792.290529
8162,111286,3541,CLAREMONT ST,3541 CLAREMONT ST,Studley Campus,3455.767535,City Hall,3806.026226
8163,111294,3549,CLAREMONT ST,3549 CLAREMONT ST,Studley Campus,3445.856644,City Hall,3815.937117
8164,111294,3551,CLAREMONT ST,3551 CLAREMONT ST,Studley Campus,3440.806159,City Hall,3820.987602
8165,111302,3555,CLAREMONT ST,3555 CLAREMONT ST,Studley Campus,3429.41904,City Hall,3832.374721
8166,111310,3563,CLAREMONT ST,3563 CLAREMONT ST,Studley Campus,3416.73505,City Hall,3845.058712
8167,111328,3567,CLAREMONT ST,3567 CLAREMONT ST,Studley Campus,3422.648036,City Hall,3864.162917
8168,111336,3573,CLAREMONT ST,3573 CLAREMONT ST,Studley Campus,3427.307162,City Hall,3871.813841
8169,111336,3575,CLAREMONT ST,3575 CLAREMONT ST,Studley Campus,3424.356446,City Hall,3874.764557
8170,111344,3579,CLAREMONT ST,3579 CLAREMONT ST,Studley Campus,3412.698327,City Hall,3886.422676
8171,111351,3585,CLAREMONT ST,3585 CLAREMONT ST,Studley Campus,3397.04765,City Hall,3902.073354
8172,111369,3591,CLAREMONT ST,3591 CLAREMONT ST,Studley Campus,3383.706609,City Hall,3915.414394
8173,111377,3597,CLAREMONT ST,3597 CLAREMONT ST,Studley Campus,3370.521861,City Hall,3928.599143
8174,111385,3529,CONNOLLY ST,3529 CONNOLLY ST,Studley Campus,3371.321532,City Hall,3974.359886
8175,111385,3601,CLAREMONT ST,3601 CLAREMONT ST,Studley Campus,3371.305206,City Hall,3974.34356
8176,111393,3479,CONNOLLY ST,3479 CONNOLLY ST,Studley Campus,3249.124268,City Hall,3948.622931
8177,111401,3485,CONNOLLY ST,3485 CONNOLLY ST,Studley Campus,3264.947736,City Hall,3964.446399
8178,111419,3493,CONNOLLY ST,3493 CONNOLLY ST,Studley Campus,3282.189435,City Hall,3981.688098
8179,111427,3499,CONNOLLY ST,3499 CONNOLLY ST,Studley Campus,3294.293339,City Hall,3993.792003
8180,111435,3600,CLAREMONT ST,3600 CLAREMONT ST,Studley Campus,3321.680909,City Hall,3977.440094
8181,111443,3594,CLAREMONT ST,3594 CLAREMONT ST,Studley Campus,3380.128842,City Hall,3918.992161
8182,111450,3590,CLAREMONT ST,3590 CLAREMONT ST,Studley Campus,3392.455627,City Hall,3906.665376
8183,111468,3586,CLAREMONT ST,3586 CLAREMONT ST,Studley Campus,3403.085572,City Hall,3896.035432
8184,111476,3582,CLAREMONT ST,3582 CLAREMONT ST,Studley Campus,3416.122405,City Hall,3882.998599
8185,111484,3574,CLAREMONT ST,3574 CLAREMONT ST,Studley Campus,3428.174929,City Hall,3870.946074
8186,111492,3492,WARREN ST,3492 WARREN ST,Studley Campus,3372.588577,City Hall,3884.671406
8187,111500,3486,WARREN ST,3486 WARREN ST,Studley Campus,3361.982073,City Hall,3874.064902
8188,111518,3480,WARREN ST,3480 WARREN ST,Studley Campus,3346.610375,City Hall,3858.693204
8189,111526,6443,DUDLEY ST,6443 DUDLEY ST,Studley Campus,3273.787601,City Hall,3826.779141
8190,111534,6451,DUDLEY ST,6451 DUDLEY ST,Studley Campus,3260.840539,City Hall,3839.726202
8191,111542,6455,DUDLEY ST,6455 DUDLEY ST,Studley Campus,3248.775348,City Hall,3851.791393
8192,111559,6461,DUDLEY ST,6461 DUDLEY ST,Studley Campus,3236.444011,City Hall,3864.12273
8193,111567,6467,DUDLEY ST,6467 DUDLEY ST,Studley Campus,3225.327148,City Hall,3875.239594
8194,111567,6469,DUDLEY ST,6469 DUDLEY ST,Studley Campus,3220.547254,City Hall,3920.045918
8195,111567,6471,DUDLEY ST,6471 DUDLEY ST,Studley Campus,3222.581576,City Hall,3922.080239
8196,111575,3475,WARREN ST,3475 WARREN ST,Studley Campus,3345.646058,City Hall,3857.728887
8197,111583,3483,WARREN ST,3483 WARREN ST,Studley Campus,3358.668302,City Hall,3870.75113
8198,111591,3560,CLAREMONT ST,3560 CLAREMONT ST,Studley Campus,3390.491679,City Hall,3871.302082
8199,111609,3552,CLAREMONT ST,3552 CLAREMONT ST,Studley Campus,3438.751719,City Hall,3823.042043
8200,111617,3536,CLAREMONT ST,3536 CLAREMONT ST,Studley Campus,3461.296483,City Hall,3800.497278
8201,111625,3500,CLAREMONT ST,3500 CLAREMONT ST,Studley Campus,3479.076192,City Hall,3782.717569
8202,111633,3480,STANBURY ST,3480 STANBURY ST,Studley Campus,3436.414008,City Hall,3769.360189
8203,111641,6405,DUDLEY ST,6405 DUDLEY ST,Studley Campus,3408.868659,City Hall,3741.81484
8204,111658,6411,DUDLEY ST,6411 DUDLEY ST,Studley Campus,3349.272151,City Hall,3751.294591
8205,111666,6417,DUDLEY ST,6417 DUDLEY ST,Studley Campus,3338.885111,City Hall,3761.681631
8206,111674,6421,DUDLEY ST,6421 DUDLEY ST,Studley Campus,3327.423255,City Hall,3773.143487
8207,111682,6427,DUDLEY ST,6427 DUDLEY ST,Studley Campus,3321.33421,City Hall,3833.417039
8208,111690,6433,DUDLEY ST,6433 DUDLEY ST,Studley Campus,3318.499238,City Hall,3830.582067
8209,111708,3419,STANBURY ST,3419 STANBURY ST,Studley Campus,3382.684557,City Hall,3618.416625
8210,111708,3421,STANBURY ST,3421 STANBURY ST,Studley Campus,3382.666753,City Hall,3618.398821
8211,111708,3423,STANBURY ST,3423 STANBURY ST,Studley Campus,3382.377455,City Hall,3618.109523
8212,111716,3429,STANBURY ST,3429 STANBURY ST,Studley Campus,3427.827741,City Hall,3663.559809
8213,111716,3431,STANBURY ST,3431 STANBURY ST,Studley Campus,3432.174601,City Hall,3667.90667
8214,111724,3439,STANBURY ST,3439 STANBURY ST,Studley Campus,3418.388713,City Hall,3682.178028
8215,111732,3443,STANBURY ST,3443 STANBURY ST,Studley Campus,3405.427685,City Hall,3695.139056
8216,111732,3445,STANBURY ST,3445 STANBURY ST,Studley Campus,3402.577365,City Hall,3697.989376
8217,111740,3453,STANBURY ST,3453 STANBURY ST,Studley Campus,3390.618016,City Hall,3709.948726
8218,111757,3460,CLAREMONT ST,3460 CLAREMONT ST,Studley Campus,3390.941504,City Hall,3626.673572
8219,111757,3461,STANBURY ST,3461 STANBURY ST,Studley Campus,3397.302073,City Hall,3730.248254
8220,111765,3466,CLAREMONT ST,3466 CLAREMONT ST,Studley Campus,3408.820354,City Hall,3741.766535
8221,111765,3467,STANBURY ST,3467 STANBURY ST,Studley Campus,3409.188416,City Hall,3742.134596
8222,111765,3468,CLAREMONT ST,3468 CLAREMONT ST,Studley Campus,3415.294168,City Hall,3748.240349
8223,111773,3420,CLAREMONT ST,3420 CLAREMONT ST,Studley Campus,3383.134886,City Hall,3618.866954
8224,111773,3430,CLAREMONT ST,3430 CLAREMONT ST,Studley Campus,3384.312491,City Hall,3620.044559
8225,111781,3410,CLAREMONT ST,3410 CLAREMONT ST,Studley Campus,3378.637487,City Hall,3614.369555
8226,111799,3398,CLAREMONT ST,3398 CLAREMONT ST,Studley Campus,3328.761626,City Hall,3564.493694
8227,111799,3400,CLAREMONT ST,3400 CLAREMONT ST,Studley Campus,3373.549236,City Hall,3609.281304
8228,111807,6373,MAXWELL AVE,6373 MAXWELL AVE,Studley Campus,3346.306793,City Hall,3582.038861
8229,111815,6377,MAXWELL AVE,6377 MAXWELL AVE,Studley Campus,3357.042005,City Hall,3592.774073
8230,111815,6381,MAXWELL AVE,6381 MAXWELL AVE,Studley Campus,3361.457052,City Hall,3597.189121
8231,111823,3480,WINDSOR ST,3480 WINDSOR ST,Studley Campus,3466.87201,City Hall,3702.604078
8232,111831,3474,WINDSOR ST,3474 WINDSOR ST,Studley Campus,3420.349499,City Hall,3656.081567
8233,111849,3470,WINDSOR ST,3470 WINDSOR ST,Studley Campus,3404.665575,City Hall,3640.397643
8234,111856,3460,WINDSOR ST,3460 WINDSOR ST,Studley Campus,3390.01793,City Hall,3625.749998
8235,111864,3450,WINDSOR ST,3450 WINDSOR ST,Studley Campus,3374.193951,City Hall,3609.926019
8236,111872,3440,WINDSOR ST,3440 WINDSOR ST,Studley Campus,3358.183669,City Hall,3593.915737
8237,111880,3430,WINDSOR ST,3430 WINDSOR ST,Studley Campus,3341.139404,City Hall,3576.871472
8238,111898,3420,WINDSOR ST,3420 WINDSOR ST,Studley Campus,3325.434224,City Hall,3561.166292
8239,111906,3410,WINDSOR ST,3410 WINDSOR ST,Studley Campus,3309.370281,City Hall,3545.102349
8240,111914,3400,WINDSOR ST,3400 WINDSOR ST,Studley Campus,3295.642986,City Hall,3531.375055
8241,111922,3390,WINDSOR ST,3390 WINDSOR ST,Studley Campus,3277.955196,City Hall,3513.687264
8242,111930,3384,WINDSOR ST,3384 WINDSOR ST,Studley Campus,3263.444736,City Hall,3499.176804
8243,111930,3386,WINDSOR ST,3386 WINDSOR ST,Studley Campus,3266.121206,City Hall,3501.853274
8244,111948,3380,WINDSOR ST,3380 WINDSOR ST,Studley Campus,3245.210274,City Hall,3480.942342
8245,111955,3374,WINDSOR ST,3374 WINDSOR ST,Studley Campus,3232.404154,City Hall,3468.136222
8246,111963,3381,CLAREMONT ST,3381 CLAREMONT ST,Studley Campus,3366.759363,City Hall,3602.491431
8247,111971,3391,CLAREMONT ST,3391 CLAREMONT ST,Studley Campus,3369.612405,City Hall,3605.344473
8248,111989,3401,CLAREMONT ST,3401 CLAREMONT ST,Studley Campus,3373.211771,City Hall,3608.943839
8249,111997,3405,CLAREMONT ST,3405 CLAREMONT ST,Studley Campus,3375.927518,City Hall,3611.659586
8250,112003,3409,CLAREMONT ST,3409 CLAREMONT ST,Studley Campus,3378.663912,City Hall,3614.39598
8251,112003,3411,CLAREMONT ST,3411 CLAREMONT ST,Studley Campus,3379.466559,City Hall,3615.198627
8252,114660,5543,LIVINGSTONE PL,5543 LIVINGSTONE PL,Carlton Campus,3274.685593,City Hall,2742.241326
8253,114678,5545,LIVINGSTONE PL,5545 LIVINGSTONE PL,Carlton Campus,3267.973919,City Hall,2735.529651
8254,114686,5547,LIVINGSTONE PL,5547 LIVINGSTONE PL,Carlton Campus,3262.672432,City Hall,2730.228165
8255,114694,5549,LIVINGSTONE PL,5549 LIVINGSTONE PL,Carlton Campus,3261.665867,City Hall,2729.2216
8256,114702,5550,STANLEY PL,5550 STANLEY PL,Carlton Campus,3374.391087,City Hall,2841.94682
8257,114710,5548,STANLEY PL,5548 STANLEY PL,Carlton Campus,3374.475851,City Hall,2842.031584
8258,114728,5546,STANLEY PL,5546 STANLEY PL,Carlton Campus,3379.152437,City Hall,2846.70817
8259,114736,5544,STANLEY PL,5544 STANLEY PL,Carlton Campus,3386.540324,City Hall,2854.096057
8260,114744,5540,STANLEY PL,5540 STANLEY PL,Carlton Campus,3398.317717,City Hall,2865.87345
8261,114751,5538,STANLEY PL,5538 STANLEY PL,Carlton Campus,3401.646547,City Hall,2869.20228
8262,114769,5536,STANLEY PL,5536 STANLEY PL,Carlton Campus,3442.145521,City Hall,2909.701254
8263,114777,5534,STANLEY PL,5534 STANLEY PL,Carlton Campus,3447.427641,City Hall,2914.983373
8264,114785,5532,STANLEY PL,5532 STANLEY PL,Carlton Campus,3452.394105,City Hall,2919.949837
8265,114793,5524,STANLEY PL,5524 STANLEY PL,Carlton Campus,3434.686276,City Hall,2902.242009
8266,114801,5520,STANLEY PL,5520 STANLEY PL,Carlton Campus,3441.487219,City Hall,2909.042952
8267,114819,5518,STANLEY PL,5518 STANLEY PL,Carlton Campus,3446.685125,City Hall,2914.240858
8268,114827,5514,STANLEY PL,5514 STANLEY PL,Carlton Campus,3454.838317,City Hall,2910.841614
8269,114835,5506,STANLEY PL,5506 STANLEY PL,Carlton Campus,3509.459782,City Hall,2925.436434
8270,114835,5510,STANLEY PL,5510 STANLEY PL,Carlton Campus,3502.86857,City Hall,2932.027646
8271,114843,5507,STAIRS PL,5507 STAIRS PL,Carlton Campus,3443.099589,City Hall,2863.215819
8272,114843,5511,STAIRS PL,5511 STAIRS PL,Carlton Campus,3435.802203,City Hall,2870.513205
8273,114850,5515,STAIRS PL,5515 STAIRS PL,Carlton Campus,3423.654323,City Hall,2882.661085
8274,114868,5519,STAIRS PL,5519 STAIRS PL,Carlton Campus,3415.918794,City Hall,2883.474526
8275,114876,5521,STAIRS PL,5521 STAIRS PL,Carlton Campus,3410.289239,City Hall,2877.844971
8276,114884,5523,STAIRS PL,5523 STAIRS PL,Carlton Campus,3403.155482,City Hall,2870.711214
8277,114892,5527,STAIRS PL,5527 STAIRS PL,Carlton Campus,3392.403666,City Hall,2859.959398
8278,114900,5529,STAIRS PL,5529 STAIRS PL,Carlton Campus,3385.312129,City Hall,2852.867862
8279,114918,5531,STAIRS PL,5531 STAIRS PL,Carlton Campus,3380.70908,City Hall,2848.264813
8280,114926,5533,STAIRS PL,5533 STAIRS PL,Carlton Campus,3375.447988,City Hall,2843.00372
8281,114934,5535,STAIRS PL,5535 STAIRS PL,Carlton Campus,3370.515335,City Hall,2838.071067
8282,114942,5537,STAIRS PL,5537 STAIRS PL,Carlton Campus,3365.967623,City Hall,2833.523355
8283,114959,5541,STAIRS PL,5541 STAIRS PL,Carlton Campus,3355.114255,City Hall,2822.669988
8284,114967,5545,STAIRS PL,5545 STAIRS PL,Carlton Campus,3347.69017,City Hall,2815.245903
8285,114975,5547,STAIRS PL,5547 STAIRS PL,Carlton Campus,3342.051376,City Hall,2809.607108
8286,114983,5551,STAIRS PL,5551 STAIRS PL,Carlton Campus,3339.481863,City Hall,2807.037596
8287,114991,5552,COLUMBUS PL,5552 COLUMBUS PL,Carlton Campus,3445.722823,City Hall,2913.278556
8288,115006,5548,COLUMBUS PL,5548 COLUMBUS PL,Carlton Campus,3478.159952,City Hall,2945.715685
8289,115014,5546,COLUMBUS PL,5546 COLUMBUS PL,Carlton Campus,3485.554061,City Hall,2953.109794
8290,115022,5540,COLUMBUS PL,5540 COLUMBUS PL,Carlton Campus,3497.435579,City Hall,2964.991312
8291,115030,5538,COLUMBUS PL,5538 COLUMBUS PL,Carlton Campus,3501.254898,City Hall,2968.810631
8292,115048,5536,COLUMBUS PL,5536 COLUMBUS PL,Carlton Campus,3506.196434,City Hall,2973.752166
8293,115055,5534,COLUMBUS PL,5534 COLUMBUS PL,Carlton Campus,3511.880291,City Hall,2979.436023
8294,115063,5532,COLUMBUS PL,5532 COLUMBUS PL,Carlton Campus,3517.527759,City Hall,2985.083492
8295,115071,5530,COLUMBUS PL,5530 COLUMBUS PL,Carlton Campus,3522.462017,City Hall,2990.017749
8296,115089,5524,COLUMBUS PL,5524 COLUMBUS PL,Carlton Campus,3534.190703,City Hall,3001.746436
8297,115097,5520,COLUMBUS PL,5520 COLUMBUS PL,Carlton Campus,3541.250039,City Hall,3008.805771
8298,115105,5518,COLUMBUS PL,5518 COLUMBUS PL,Carlton Campus,3546.897507,City Hall,3014.45324
8299,115113,5514,COLUMBUS PL,5514 COLUMBUS PL,Carlton Campus,3553.956843,City Hall,3011.356046
8300,115121,5508,COLUMBUS PL,5508 COLUMBUS PL,Carlton Campus,3572.864216,City Hall,2992.448672
8301,115121,5512,COLUMBUS PL,5512 COLUMBUS PL,Carlton Campus,3565.701538,City Hall,2999.61135
8302,115139,5507,STANLEY PL,5507 STANLEY PL,Carlton Campus,3545.709674,City Hall,2962.816913
